Block: 70
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
799 2020-05-02T00:28:53.64Z 465d2b6010bac2e205662cad0a4fb04ede92e66896819283436d950964b4ac0f 465d2b6010bac2e205662cad0a4fb04ede92e66896819283436d950964b4ac0f 23fce53bbbe74df8952082bd58b948cdd4d3e914e67e34aec8fd9ab3d34e2768 CRE 1 03a49fe4638d86ec1b0f1420b3dc911b47130e3bbd9371fc763ee896327e05f54c 03b81006fe6e1f9d938da5c6b1593cba56a95f4bb6c301de2bd184cd026da9a947 4BBIn8USqGFAu6Sky7QFno6u9Rw37Ck+91Y/7zjeBBahftFNPNwQ0fvgN7OJnncGIUTpMMoK0v+rE39Ami5wsA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1J1x2MEJlQBZI1QlEqYKDSLArbKzcoyCwFPmijVP+qfMKCcu5Kbxf67BFPo5tC0NM8AlJmOBwxbEfd2J7rwQ/Q== /RReAZIZYovTB372rvF/5rJ15MWv79PBkFX9YyKMRzzxXQp5CABcBjtU7Kk7gtEh2/oIdqYgPzeXJ2AyH6E8Hw== 70
800 2020-05-02T00:29:09.074Z 278272f55c12140e8047e76e4f881574a00d9a062b21381c3e7f4bd6cdcae40b 278272f55c12140e8047e76e4f881574a00d9a062b21381c3e7f4bd6cdcae40b 278272f55c12140e8047e76e4f881574a00d9a062b21381c3e7f4bd6cdcae40b HBT 69 028fddf9d08973c4a57cdcac76443e128af80cc2f21b14dcced063dfaf49bef482 03aa85df9cf9a969e0f310c3914603fc6f533993ae81b2b0675c23ff1c568d877f 20cerr4BICsnMUzHMD/HzKvUtiMXNz6jgz0Xan94gYPj3YxvWkEkG++8vDuMu3DxfIdudC5wz1KmwzipHfGPGw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 dRss5EmrHCkfttMHI+kxmiQbxiC+RWp014DVoqINn+1U7SD56lQfLA+8fJt7PT25qcD9YQFncLLAkOhy8gABEw== ufiaMb0PbiTCCVu9vD7rrz67LRiA/ulB/RWajQXrWWOSfuFEIC+cyivAJG9C7V81xwYsZWV3EZ7TrwfvdMPA3A== 70
801 2020-05-02T00:29:17.215Z dde49727f2cd112e8251b1e5412d41efae8c9dc9547b0040abb92ea0fd22a463 dde49727f2cd112e8251b1e5412d41efae8c9dc9547b0040abb92ea0fd22a463 dde49727f2cd112e8251b1e5412d41efae8c9dc9547b0040abb92ea0fd22a463 HBT 69 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 02c422d85cbafda503d18033e88f7b7ee68408a8e73a71c6440ac31e48b9404e08 9qqH4HptUsuupSh6RXo/k+h6HtY8Pine/EO5Zc8BkWkSGbBUyl2qyjSAP9Yi+VqW5C2noiouL2hYFU9EXz3uYQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 elCzPKUp2wCjYCy+m11vL+nWw17y9vtDpAkScR/K7jOLv1OOeWszz0puxnVVbdrdxLHlvCRb4gyesGiWcvA2ng== 7+nRGJ9ygoqvAddqICg0kQ4zRzNKICe6ltKogtMMn1eHji8tg2yFvb1nUwsBsdn+E05boAjjDpUOp0pSo9+tHg== 70
802 2020-05-02T00:29:31.804Z fb087d5777dc41fa5548fbb632b7aa209f1fbd40b40fac15b1b1d3cb5fa34663 fb087d5777dc41fa5548fbb632b7aa209f1fbd40b40fac15b1b1d3cb5fa34663 fb087d5777dc41fa5548fbb632b7aa209f1fbd40b40fac15b1b1d3cb5fa34663 HBT 69 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 023ef8edda79b909a8f38d362308ebc551ff890513a21b1393f700f75e92b88eff 94oKmboqP2ZtrgYSfNblrrEZo0nj54KGOySYdV3iFJTcSlzBCdIYk0baTPJXV9azuqfJyP+sBjSZKaIMRA4ZmA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6BvV9nY5RRzwwkhaN9YCZFHstlvBFQ0WFT8w3+O4/SeLDvU9sMiL/bPFfwnzxrtcpr5xUTUV7DuMDJAafeDzUA== j0Eu4DrdIze7XMDcrFw1LW6VFhzHZBx5oR8Yk2LQ7U/zzH0yRVF/LTWSlHtbVZodPEeyMK1iqLeLm+HpIZDcSg== 70
803 2020-05-02T02:07:43.158Z 543608d8da45b656595baa5fc0d3925d328e658458f4f2ab0810f9d76951f25d bfa7df003b36db0722240dce3e5ee0eecc3bdcc9ca060b3b138057e99a8ba1f0 728236dfb49320253a64f37f10a10b213d4c1376352ce65708f92b0e0d28f861 AME 3 028fc54d35735ee6ee0f16984e7319c85d6dc8ef25ed4830a50b836697deb341ab 02c23d1ff22e03f5d6fe227cd95f4ab1634954b4ce620cb46d51fbb55afab620fb Yx5Zg1mypXJgbDFTqg/QzdX/x94l2gjW8pdBRa4znAz4YUJB2O3yW0ZqwTlryh9i3RvKTXgzgDxzQaIpWKXv5w== iE9CF7k5gyIwtKSJKYBJJ5QnGYS6ZJc1WV68LR6lvpwBvHM7EHYjwiW81/RZrUeR3HdzU3QMlkBU+6y7Pvveow== xRtPE7W+/tbzomW5X1gIDQKchOApEI4wxIE78hLo7bRKZj1KWi1z9Kd06Sgqa5PyIwBRBnAYMcgo4gSyaZ60YA== xcNo5oabaYJT+by1eRFEy4ZmA17T50xMW+UWJZXiUFjLQo5MgdscSefzilPaRI0Re8jmvBz8uXXqOWYytiduKw== 70
804 2020-05-02T03:30:54.924Z 6b2a3d28272acc91b7639d4a1cc4eb37a773c6fc51e50fa97c77b25fd326aa2a d054490e7653e7fd47108b99ed0c39c607953a43d87a993a503db164bac47ac3 87d00993d10d1178591afef94b94e7062a1a71247b1be029fa9527e5c2d64ba7 AME 4 02abde72069c38b7b4a552053e2bccbfa2c7802c1f3889712704a0035449a35a41 0360b98f25dd2555b483df6fd6d32596d3377a86a2884b635cc95732ec684731b7 OjRGWBVJrHHNAqpTMD6SGMVMX6KvP1QBJkqxGH4TBp72YrU+SrSvhZ6N38GO3xkv4jljr5tbcvO5dC/wzYeKGg== YOfKcbdVv4rsXxJ7M8+dOe94hPMJTYgdu9XbHgFeBYeueRIaSczoZuhakc4ozQJC9L1yIHw/P1pGCbDViMJ8Hg== XWaQ03B1lkBYIhGiYBTZWDULktG0/yFRBoQGSeaYHnMnnKEVVzAmS1kng2PTRRYQyAB7Y6N81CYolwI3GdaIog== 6DScS4orzOjcifLWo7A63qjFUlH7MDwZmyJFEIf3ecHtzViJk98kQlUSqT4t2PlO9ao6QbWrje8702d3sEvJ3A== 70
805 2020-05-02T05:16:10.373Z 29d173cede226fe9e1d4b807ade71fa8d743674788b0ca4db3beccfbb80e6022 309585928854e2b4550ffee34b5bae4df98b63a8cb827c0786761dcd541b6d88 9219229a0c23cfc30f0c92a0b8b0a751f6dc0f6f5fd6b366ca203072d06fc707 AME 2 0308a8fbc7a3962ccf65426004e23084b88f3e7aa8a733971a1d5b6f71b5af857a 02789cb834f00ded2dcc1a0c3747bf8bc9b2b508393546dfa4f108d56d09d7e8a3 lWqNx9wfx38UkMLz7cFpnihnBmKWJVvSeRVbXrCZGt3zcq6Iv7P43t8oSmp+NNEF+LYKgFlmcjfxRMRQWcNTvg== /Waep7eQiDfTL7cSWCFfWSgrrQ9f4YbxUV8K5ENZegRAmJjfUY+EOIgfgM+xlgVWi7RW2sHWibW2y8lJ007q/Q== HTV4BopCqKOg37Vc5dazm6uiTPqRUTTWxZGLEY7SrVqdo24FNPNSxeM4j6HxgG2nhh5kJz0EFco9veuk3p5biw== bsZujmAA1WKEzSvg+6WsVpkI7nyUrVC2BVhcNoBd50/Z3uHJkB1WJDzS4TRgaUdBKJkhxhaFQx4PQbdL1Y9ENA== 70
806 2020-05-02T06:38:30.071Z 1c4acedbe45e12b9702f8842ee53e6c497c2d2d3530848bdfdea1bec0de7f393 b10bfb67a80bc6d13b5949f1397363fa571b97a428b383d5f2e376d20bd2e716 b12df455fdce9b22f1db08cfa0542dcc840dcd3e4147018b50865a93788db960 AME 2 02e75d7e64fdffeead6051a1b668af730bfa2ed1f58aace9ce6c1642c5c714b1d5 03b6c9a68db3831cee0ff0c20c2a23ba7dfd8a58c947df186fbb757ed6dd0a49c2 i0Ei1L0zZQK2F2DTAz9j5ID++smH2cFgHMbh93YClb7IuKfFyCE3QlkiPK+HiaBpOdU49humdnwPpr/b112iUA== Pm8HqIBQZA9+POaCOxA04NK2myxuHzwLpobXEmnxEixoGzb7C7ioH+MeiZSc8zWDt95uwBf95MvJCzT4IYJVjA== Vj1tddgp0BVluIo3aG4Uen9Yk9JzOV1WjpDGl60VJ/N1/1JCioBR/tGjB99OxJCKiQMKU6l0YNBPoo5ulw6vgw== hp/EQ/37Qovl64OrVxJxoMOAq632GA0yo61e5LJs3yMEqEpHlghNKEd3/YW1CR5TnPR4SBHm27/dDWbscspEkw== 70
807 2020-05-02T08:27:49.555Z 07eead59f7fb159192f8d7a6889f580a522febe6f0bccbd5e0cbe717ce81190d c8722e5012da56b082314e3d5c292818f0d5c47f2d204dd77d9f51863eff334b 76c7f73c506eaa07c776014fe7c24e1bc3facd5bcac0287167bea2fe83284b47 AME 2 03624537983185b401572030f831e94c51da929c06ff9757f6b7fbb0361d64c841 020a19dfe77693da717042f02cc86b5e2774d6e98c40b7e593ed74666be578c3eb RE6uQVD8RoTbPQ45QcJwYyA/cOp6F85TYO88kNqvHDogyhCY0bjmZ681sErLp+Mq1lJGWa0NUHFUKYirsfgt6Q== KQ29r9mH9W3Gtu07YGJnU7NOfDsZvDEr5mDafz8RijDhOmob9t8cEELJ7+XQJ6Fi2RaINitA7ttS1xnS+t+Hkg== ra10nwF3mK2cb/jurcTxyHKOSjLIPg8ly3s6wIvtDmecmpJlFaPRHzGNz6+YCMVMfjoN2BNrcHlqe3ub5FIMzw== v1sNRbrJHJiJ7nP8nN8Mj3UoCbAGPeQ7xXvJW15uK1Oi5g4t/CF9tBOUYRCHyayXYBFXQvbmcDsVWVxG9x06LQ== 70
808 2020-05-02T09:31:33.954Z 1e35779d107afc51af575ef9f657ed08ac57e66607f6d6cf0509f55155751211 5420aa28177fee93a0984de9b117ab4c530503bff0f60781fab7d5bf5b46be99 01eb710842fb6ae912a677f7464c88a9ce904e468a832078a39b4f8690d23eae AME 5 03c2caae877c3dcd3457bab2be98c9423fb4c5e1ef50a590d2fdef91147c23bb1d 0304e311002d9ff5bd2949bbd4fa8dd58ebdb6b4b9158864ca5a3e22ac8a1d14fa YgtwnwT/n4nTKIQuiV6MAYkZ5X/YMzt3kAtTk+dA8IR8cPC1GcKmYCGMDuUAqLE7Y7UyS5ELTJ6CMs5OSPIS4g== 8iwMQvnEo1f2Ffby83l+NcPgpvxejHdTbjWSFWb8oxhEd1CXkT+A0Oa94ej2AgesP+ICHNvYKaDkGwnbqskTOg== 4WHh8I8hKl/LigQlgct22UMQepZGrdjxeBjcGRymFh1upvlvsd1ieVx5px0dEbCssJt7GITJeotWNsl8EusvzA== 0Qv3VAvImQh3Gd3y7Fj0QC5gi9hlTi+Z9UIHx/8rZT7xR+isTnxwLsLKVFb95hF4dsTDPgxYT/v4hbqYAxDOCQ== 70
809 2020-05-02T11:16:18.483Z 7c1243de164d8b829c8365d9a5249de4b4251c7b36cc3c0c87cae5084021175d 3b884065712a0bcf2e3d8c2cd5929ed5350391f7de0494f69f1a698bfbec7a51 af223d3e93715fb73614c9e7dcf189909a03b1c95b2deebf4a28242b883d8889 AME 2 023846fc21e9cbeca8771d07ced810d4759838bffe04192bbc195c9e0d4ebb3b84 03351432efe974ecd961614045bb9658783543effdda75bd7be801ab97f1581b86 AsrN9VKRa5sg73b9tX1DKC0uck0WcuNy30NJErWf4paDdVx8aqZgIu+d/Ao3IXMXl1h4mwclG2Ho6XqPwsiivQ== S8QLD20vFygizu1kkhKHeEJYA+EYeQo0USdFYeuGQZC2w4uDVuGa6384bJe+cZwK4ZKOOX9Fm0lRgIf/5shVXQ== s7GGVmP+GqX5EoDUKtz7vYG9usfMAO5t95OsND89hNKYSSPAnFYDlW7aN2I+iHwqfWU+7j4zi5Z9Hkk3QRUAWA== hSLmohyirsPQ42CJ/qNbmmVPrDWPKaCw7+d9affk6VNirIEIyOxFBObPcspjZPRbNZKr268ptHKt06P8CBtTgg== 70
810 2020-05-02T13:04:40.193Z 9ab4432aab04ce307f9ddc34984b148bd2e55f61deb3654716341da2d53e98b9 cddb75a0d059fee4e4d97ddd330d05743dc3ba70f47d6f8093951030a2c41fb1 09fef01e333d232b3603d23118ec2a22a332c37be0c716858eaa7f880f655970 AME 2 034a3d5b1cd38bfa6825d809aeba6c302fc478a2f5369d5070686c16545fd60f93 03890f1defe74f9993faa7ed6f1c718acd61591e750a8dba2563cb2fd8fe3da113 Y98q+JJrN7+0Q4zmaeC+60R3WluF7XQjlPPy/1lmwFTNi4E/E0kF+TovOASy91/6dHvmfWq43apfTmu78BCfPw== 2WhpCJ6nmWinzs9c/f7Kv5Tbc3BC+PDF/2StAtINEe5lu5Lw3J2je1gWNIq3HjcSNj7VLCgaqt8g2QRT46BdRQ== awQBy44IREXRNMSfi0ucwL5yhEXdk6F9K8WaJUz48h9dF6KFnspXgp7+adihETwJ6r7brtr8QvT62/UVfQSntw== GbyIp9v99UvFFT2QNzpo1OlKHIFcSWd8AS6waNFfkMcq/n/uRm/VYAE1QN5nPIHN3qwDoPLC36v49oLozIEaGQ== 70
