Block: 205
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
3594 2020-09-19T00:52:27.671Z 45fa6b9abe9d3901bcce2cb91aaa7626bc1256eeca6481e77aaadf09fbd91f55 31dcec17ff156d692ccc22295c691a38dcaa52265c6c71b8f323988c08ed23a3 2e8990841a1a26f34e19a74efeec4595ad58631281d9723115efa788038e601f AME 2 039b57113823dab138ac4bde738ff1155006638d00b0fb076369d11ea9c32d4e9c 029540fc8c41fa9c43194020f744f189bfd75bda42dbfac8b2cf59e5eee403d010 WBzzKDUFxY3+tHsS0lwV92RxL/8DqQ6UKB+crsVAM+9ZAxtAwsCaG/m/4UrVp+YWU7Vtr/co2ztt8Da6XTivkA== Dul/kFfZbjtHon1rm+TPZXEIBQw0GnLq/ozt5PSy8nmjluH/NDAV6yBagWD5HcetIPwuCOHjpVYrD4dxbfDsnQ== x6CMZg0BsmxGsUxe6ITHpvlOBrqnxGppGgR9A/+8NgFPN5eQ9jwpPoTzDm7T5NT84kYExGr4iN6qFdIZo60ikA== J+qRRzHdZ5hH0CuRORDKsCoZWSiOw/I/MhJDGVWJgfChgLEYgWwfiWFLCUEUxX0O6XQwn3cp0VZVQ7q8iLBWgQ== 205
3595 2020-09-19T00:52:42.89Z 5d705f36bcfbfc9c4fbd569be15ccf6f984b61dc087af0930a2269a5c617e5ac 5d705f36bcfbfc9c4fbd569be15ccf6f984b61dc087af0930a2269a5c617e5ac 5d705f36bcfbfc9c4fbd569be15ccf6f984b61dc087af0930a2269a5c617e5ac HBT 204 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 0302759b63e76b0017795841556c66d407c574b92278ccb9869870dbc6bfee5ebe N+Ml41vrODj33HDANDFprgA1B2h78zJm3Zpbkfyo99xP5/5fR6CFbO8VRpyCxrs/YMidBI29BeGoJnzUqwrhcw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 kateD1o76SIBdSLLnDveioWjf58yvy3kpQ0ScM45LWaGhI9H8gPhwzoVQGyVlTHUS7n0pgJ7aIXzkZGHuQV/tA== 7rAZ/Ftj84JfBt4c/Q7HO/vUphiaQj/eegotulC4Uua5sGYrMA5A9u+uFMGg4pxShQAu57/ftW8g717yP2MiTQ== 205
3596 2020-09-19T00:52:58.507Z 4a0eef3212c8886025266bbd0da59e0807485c88c2e14bc3e44955b38e15ab39 4a0eef3212c8886025266bbd0da59e0807485c88c2e14bc3e44955b38e15ab39 4a0eef3212c8886025266bbd0da59e0807485c88c2e14bc3e44955b38e15ab39 HBT 204 03c779c2e4b5c937049f68cc3dec88504e0057ec3688c0f52f535ad768b12ca958 02be6bc6c884afbecf4862f1185f343f6d3f1425f622740f22a47078dc92b33fbb 5gZtQU6TSOXnPP+cUW0RxV6AAgVKEdcIjhzJSa82eXuN3AsnjLplGK+NJFU3rJBqqbQOmbYxhqjIxr1se0j+MA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 OcjfSA8ERW3tBhk7Nvzl62Rj6kIhGidVT5jl0LC2etg4KSKaukq3MVMn8pj4iD2xa/siBRLkD+F73CNM80jTEA== Y0I7nIxTOTMjmKniboi3GUzScaopqfkD40jiVKYfeROEd4c2sqsC+tng+TMwEg0SAG28h7f7EUowzTfCw7qL5A== 205
3597 2020-09-19T00:52:58.751Z e41718d6c4cb870bd1402f45b4152e67638436e533096f0d18cfd89bacb72f29 e41718d6c4cb870bd1402f45b4152e67638436e533096f0d18cfd89bacb72f29 e41718d6c4cb870bd1402f45b4152e67638436e533096f0d18cfd89bacb72f29 HBT 204 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 02304fb364d3174f8dd7de3690420ba5ca0a9c04f7dd9fc89a297ad2fd2f137c8c NEuWu6J7gsOaB8Y9FuFXbZ0a1qpb2W9SXKIlqneV1qr72W3KZ6xRoFKGHhhgIS8GFbrsWKBfyVHCoUuSZJNADQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 F9zxVLW/ee4AKoQ3ZCUXpy9lSgMRItRLL0luWThD9Yynxou/ayFJ1dwHLyB+sbhAuePh3WoyMeS6Kaw7S348kw== MTXvgthRrYGpC9GyWGcEWHg3ZUGISqZRDYw+Ag/9Okcl8SpGnBAfgDncDW6B0Lsr7vYR7S1Vd0H/orL86ACAHg== 205
3598 2020-09-19T00:53:06.251Z e08d95b4f0c7375e5b4d895609fc9140f227777cbf33629c28166547a70f87cd e08d95b4f0c7375e5b4d895609fc9140f227777cbf33629c28166547a70f87cd e08d95b4f0c7375e5b4d895609fc9140f227777cbf33629c28166547a70f87cd HBT 204 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 0252c092730489cb3fdd22f4096042a6d54a09de4c378a005cb27bfc6fdaf56f78 6pUyl5wShmQRvYmvT7sydVHT8qdgOe0HF3rvJVGuPkwb6dXZjSQNIX5q6MUS9bmIj0/tZXRR4JX6nJ2HKcRqmg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 BnlQ2q0qnctlBXiB3R0mGgVowwUukwM7JECJ76S7iTieLJ392Guu5lozodTQGpy29t/c8a5IhL5BcbJ2JyqryQ== OfflFiLCoa9obdy2QboyP3hgm4RemGRHNvW7eB6XT7UBhTnhM33k8SzUXQh09R9eAyO/ZYlvvtcyvUjV17EaNQ== 205
3599 2020-09-19T02:45:06.427Z 8576b95d74197a9ebf3f4781c7b353ddbb27c9ad26d00c0c9ad039fe524ec3f8 5ecaa63f82e9ceaf2ade6f21e516997f02c42e904b81e453a715b3b328f8959e 72bfc3b420a2781518e078347a208a45d15503b008ef232e05e6a4fd81507533 AME 7 0370f3da763be2d8b46f752466a2f28973b6066cd0c74ab3c8f10118f6a7d60da5 0286b9d8fdd9987720ab0a8ea96127233088f6a014c874472b199923b1695104b3 7MO6wxsKfu9ErZPXn8lJZJv7+UEp4JdrF6I+5KIJwpRM62o27WHT9fusAfRnEFp3KaLYFmN8DixvINrBcvxutA== 1C50smSJ58Ch2/YCndQMGZPfV5Fbeiov1OZoQTWJ6xalg+KXeohDVeT4fcuYFql8tjSx/+mod1A9MAvvADfgiw== 4GCzuNTrQgZTA21lOqwJSkSzUJsvPd+93zPS+f5sy/uUk0WvCG5TpqTcdxmz9Gzu1ZG5yP7roXDsUiezyiJBGg== zVhAQXX/lBXmevqowaCETGuzhj+0ygJu/dc6HxiMDk3nurGJ7OV0QiO/w+q/+krQhjyi2TDtTRYshp3nnS0Aww== 205
3600 2020-09-19T04:26:29.545Z adefb212827f0023ff0182f7bf4cc406870ef700ae6ea537b53a0360bde9a142 adefb212827f0023ff0182f7bf4cc406870ef700ae6ea537b53a0360bde9a142 343f378e2c970b268b4779529d75361368910a1f64bdfa4d4f4da552f35de949 CRE 1 03a6b25695ce0c25f51b5b70206c0d0a78fcc5fdc3a9cf3a38e94656cf993cd9bb 02f1839279e84577d8b977cc1d889184e25d514ba0f49a23c7bb41feb80470ffcf Q+6PUrmsrTvUvfel/bLUmzUbguxKAzkWJBBY9lKzlbmalI8rAiX0ITWyWerG2QkwyGxXY6GywMbw/ljY5CRGEg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3rlXzyy7q/XD82N0o9i5NXOXYevE8jii7nV4cMUJ0G4lPP0rPf/9DI5rNLtoeWTcgXx6ZvwJcL1sSuedSlZMYA== NsP0KB35kwhr/C+lc566WX4TTxmGYadRRyd8FQODv1+pXO6HjfzJ6v4zPtljn6eCl2pBXBserRdJw9GQokb2PQ== 205
3601 2020-09-19T05:31:28.206Z 29b5b7f597ce982a0c9f7d37a574b4bcbed50d011c05eff7ed233a2ab99407db 855cf38baa124c7afdb3e9c4aceb3c31ff01d85af944e05b64a1cf16c650059b b447c858752e5d162621ab387f5ab490f85ceda367e62407df25cb47669f66a4 AME 7 038649fa9e701952beb648f2d0aa98f2047b020ef7a2fbd7d18db340a17aeb4cb4 036a6dd90a202a903ca3af7df4bbcd006cd17ca04cf13ad1d5f20e1f0b23b4414d 6JcGVuHOJzmAjK1QKWZQQmFQUeFK0RAraKdDx4P9IPUmp/DTbGFTKMtbgSXKwDyTH7oBc7erMMeWfhOqn4OK9g== fHydFRGEF73LR/Hzik7Bij1pJWJF/QJG2D70I1hLZCFW1lInMZg8DmjvXWs7ckaov3Q6yuB9NgyizccDDafj0g== lwlEYEB+fGCNsP0cX7rDW8GhKKwE76wunbacR0meWChl09Y6JeCmXuBqijVpLNN2m4BqFlSIcc65Y/4mpa5chg== VZckyPh9ddt8EqcsRIa2XnSnwuSlpL7TkLK+3JOZRp/zPQ21GpjYbfL8ty02uGSlQFx6l40YyJ5qlcq0tCZFhg== 205
3602 2020-09-19T07:21:35.45Z a38b5fc975b0c17172123854e766a96bfd2420c1183092a2a4c464d84f7af4d6 a38b5fc975b0c17172123854e766a96bfd2420c1183092a2a4c464d84f7af4d6 1020dcb669198e693b6bf37706a26c98884b6faeb0aa77451ad924c3d394ee7f CRE 1 0299bcd6de854b0696e0437565def15cfb14b3daad739120c840c2cb1e819f5a46 03af654582796befd7e43721f623215d93da7542624848c13b11e4d759ccf47ea1 o+wx79kbA73tQi+x34sQ3/1TUes55e+B95wUH9HsQlyGyb4AJyffmFYj6gBpl0/fPsX8peL5uQvCcATJ631E7g== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 flAy5M6rfbDZXTMOvGQKBvBCHBkrBb2Vq93VWuOj0OnKKtmtWpmAanJMM7nE48Q07v94vOdNuTt+v0cUkCZu2Q== LcmkVYXeWy+f3zIdZRx3a7nS4Hjff4Xq1Z2N0YjEFV7kGxABPhX9DCg+p5SMr5p9E+9jdEnY+DnJTDBkmreewQ== 205
3603 2020-09-19T08:38:32.163Z 8b5dbbd13f6d8d42ba24defe19d53570b2d6ee4d1105c83e78caf130eefd5302 7ff7f0d024d224aaa78fc1c4a08d8776186833f70be8073da07caa9f60f567f6 781deda834e14f9b1b917d0720e35aed819cd77dff9bdfd295e66a1698d16fa6 AME 5 0208bbed66cac0dce42a242a32765ffcf0363aee34094b2d69d4fbdf78f6e50f28 02d259406ac4d533f8db04458a8ce1d0e07776ed9a23f52eaf0e45563aa678dcab Qg7UAmrCuU0E5VFtpC8zo+byPUFkevTfrTv+6yfdpwNlRyLt36pzRUiEEzBIhzcRHPWKaSyI5NCbj3Y5M0PIUg== Qq5LiuuAdWlbl8w5V34lCLhW7537O+b26Esl+KNsZrwnX+GmnRHGerFC3yXv4ECTzXv5DvH5WPs8nNK6L59KuQ== Ji4jVdmfbF5wbK9mRnSftxoSNgvuKNbOD2xWFig8EPWdmEpDz04Y7JxwwPFaYnrOHFBCLo0ozs8J3uzXmzX9RQ== MuAf/TArMsyOOyhlhrJaiRJAA3q22ABf+91GGCN+kkkzI/hpPMmg4XFfzlrWsyl19iCmLj1NeiWvOs0vtqBYuA== 205
